Order_Line;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Product_ID;Sales;Quantity;Discount;Profit;s_prod_id;s_cust_id
1 676,00;US-2014-144078;13/05/2017 00:00;17/05/2017 00:00;Standard Class;RB-19435;FUR-CH-10002335;725,34;4,00;20,00;54,40;90,00;623,00
1 678,00;US-2014-147606;14/05/2017 00:00;19/05/2017 00:00;Second Class;JE-15745;FUR-FU-10003194;19,30;5,00;60,00;-14,48;251,00;357,00
1 680,00;CA-2014-168984;14/05/2017 00:00;20/05/2017 00:00;Standard Class;NW-18400;OFF-ST-10001097;669,08;5,00;20,00;-167,27;1 329,00;578,00
1 682,00;US-2014-147648;14/05/2017 00:00;19/05/2017 00:00;Standard Class;LS-16975;OFF-PA-10001033;81,98;2,00;,00;40,17;1 084,00;473,00
1 684,00;CA-2014-124730;14/05/2017 00:00;14/05/2017 00:00;Same Day;LS-17245;OFF-BI-10001078;12,91;3,00;20,00;4,68;678,00;476,00
1 686,00;CA-2014-124730;14/05/2017 00:00;14/05/2017 00:00;Same Day;LS-17245;OFF-LA-10001158;93,15;9,00;,00;44,71;960,00;476,00
1 688,00;CA-2014-141110;14/05/2017 00:00;19/05/2017 00:00;Standard Class;LS-17200;OFF-BI-10002012;4,32;3,00;20,00;1,51;721,00;474,00
1 690,00;CA-2014-141110;14/05/2017 00:00;19/05/2017 00:00;Standard Class;LS-17200;OFF-AP-10000692;40,54;2,00;,00;11,35;390,00;474,00
1 692,00;CA-2014-119032;15/05/2017 00:00;21/05/2017 00:00;Standard Class;MS-17770;OFF-FA-10003021;3,76;2,00;,00;1,32;931,00;540,00
1 694,00;CA-2014-163013;16/05/2017 00:00;22/05/2017 00:00;Standard Class;BF-11080;OFF-AR-10001954;14,67;3,00;,00;3,96;538,00;82,00
1 696,00;CA-2014-101560;16/05/2017 00:00;19/05/2017 00:00;Second Class;CS-12250;FUR-FU-10003773;397,60;5,00;,00;43,74;271,00;177,00
1 698,00;CA-2014-101560;16/05/2017 00:00;19/05/2017 00:00;Second Class;CS-12250;OFF-AR-10004757;13,12;4,00;,00;4,33;630,00;177,00
1 700,00;CA-2014-105249;16/05/2017 00:00;16/05/2017 00:00;Same Day;DH-13675;OFF-SU-10001225;7,36;2,00;,00;,15;1 432,00;207,00
1 702,00;CA-2014-105249;16/05/2017 00:00;16/05/2017 00:00;Same Day;DH-13675;FUR-BO-10000330;411,33;4,00;15,00;-4,84;2,00;207,00
1 704,00;CA-2014-159800;16/05/2017 00:00;19/05/2017 00:00;First Class;SG-20470;TEC-AC-10003447;139,93;7,00;,00;34,98;1 562,00;689,00
1 706,00;US-2014-120175;16/05/2017 00:00;21/05/2017 00:00;Standard Class;MC-17635;OFF-EN-10003862;64,02;6,00;,00;29,45;890,00;492,00
1 708,00;US-2014-134712;17/05/2017 00:00;22/05/2017 00:00;Standard Class;BS-11380;OFF-FA-10003112;12,62;2,00;20,00;3,95;933,00;106,00
1 710,00;CA-2014-153983;17/05/2017 00:00;24/05/2017 00:00;Standard Class;AH-10210;OFF-FA-10003495;30,40;5,00;,00;15,20;937,00;32,00
1 712,00;CA-2014-103590;18/05/2017 00:00;22/05/2017 00:00;Standard Class;JL-15505;OFF-EN-10004007;62,28;4,00;,00;29,27;891,00;387,00
1 714,00;CA-2014-146843;18/05/2017 00:00;24/05/2017 00:00;Standard Class;PB-19150;OFF-SU-10001664;47,99;7,00;20,00;3,60;1 434,00;585,00
1 716,00;CA-2014-120474;19/05/2017 00:00;21/05/2017 00:00;First Class;RP-19390;FUR-CH-10001854;2 807,84;8,00;,00;673,88;77,00;654,00
1 718,00;CA-2014-131051;19/05/2017 00:00;23/05/2017 00:00;Standard Class;TR-21325;FUR-FU-10001861;58,20;3,00;,00;28,52;198,00;760,00
1 720,00;CA-2014-150798;19/05/2017 00:00;21/05/2017 00:00;Second Class;JK-15730;TEC-CO-10001571;659,99;2,00;40,00;110,00;1 606,00;381,00
1 722,00;CA-2014-150798;19/05/2017 00:00;21/05/2017 00:00;Second Class;JK-15730;OFF-PA-10001972;36,29;7,00;20,00;12,70;1 146,00;381,00
1 724,00;US-2014-161613;19/05/2017 00:00;21/05/2017 00:00;Second Class;MC-17605;FUR-CH-10003746;674,06;3,00;30,00;-19,26;109,00;491,00
1 726,00;CA-2014-143210;19/05/2017 00:00;21/05/2017 00:00;First Class;AA-10645;FUR-FU-10003878;45,84;3,00;,00;15,59;278,00;4,00
1 728,00;CA-2014-112158;20/05/2017 00:00;22/05/2017 00:00;First Class;DP-13165;TEC-AC-10003628;119,96;4,00;,00;52,78;1 567,00;233,00
1 730,00;CA-2014-112158;20/05/2017 00:00;22/05/2017 00:00;First Class;DP-13165;OFF-BI-10000050;46,72;8,00;20,00;15,77;639,00;233,00
1 732,00;US-2014-117744;20/05/2017 00:00;24/05/2017 00:00;Standard Class;MD-17860;OFF-AR-10000940;16,46;7,00;20,00;1,44;501,00;497,00
1 734,00;CA-2014-132864;20/05/2017 00:00;25/05/2017 00:00;Standard Class;KN-16390;TEC-AC-10001267;119,80;5,00;20,00;29,95;1 492,00;440,00
1 736,00;CA-2014-154095;20/05/2017 00:00;25/05/2017 00:00;Standard Class;ON-18715;FUR-FU-10003849;60,72;3,00;,00;23,68;277,00;580,00
1 738,00;CA-2014-154095;20/05/2017 00:00;25/05/2017 00:00;Standard Class;ON-18715;FUR-CH-10004754;239,84;8,00;,00;64,76;130,00;580,00
1 740,00;CA-2014-103807;20/05/2017 00:00;27/05/2017 00:00;Standard Class;EM-13825;TEC-AC-10000199;5,95;1,00;,00;,83;1 464,00;269,00
1 742,00;CA-2014-122749;21/05/2017 00:00;27/05/2017 00:00;Standard Class;NG-18430;TEC-PH-10003811;479,96;4,00;,00;134,39;1 821,00;565,00
1 744,00;CA-2014-127187;22/05/2017 00:00;26/05/2017 00:00;Standard Class;CP-12085;TEC-PH-10000673;129,98;2,00;,00;62,39;1 703,00;166,00
1 746,00;CA-2014-106376;23/05/2017 00:00;28/05/2017 00:00;Standard Class;BS-11590;TEC-PH-10002726;167,97;4,00;20,00;62,99;1 786,00;107,00
1 748,00;CA-2014-166191;23/05/2017 00:00;27/05/2017 00:00;Second Class;DK-13150;TEC-AC-10004659;408,74;7,00;20,00;76,64;1 590,00;215,00
1 750,00;CA-2014-125542;23/05/2017 00:00;25/05/2017 00:00;First Class;NB-18655;OFF-EN-10000056;348,49;7,00;20,00;117,61;847,00;554,00
1 752,00;CA-2014-151162;23/05/2017 00:00;27/05/2017 00:00;Standard Class;EA-14035;OFF-PA-10001033;98,38;3,00;20,00;35,66;1 084,00;246,00
1 754,00;CA-2014-151162;23/05/2017 00:00;27/05/2017 00:00;Standard Class;EA-14035;OFF-PA-10003036;17,47;3,00;20,00;5,68;1 200,00;246,00
1 756,00;CA-2014-151162;23/05/2017 00:00;27/05/2017 00:00;Standard Class;EA-14035;TEC-PH-10001809;179,94;2,00;40,00;-44,99;1 742,00;246,00
1 758,00;CA-2014-133830;23/05/2017 00:00;28/05/2017 00:00;Standard Class;RL-19615;OFF-PA-10001363;49,12;4,00;,00;23,09;1 101,00;648,00
1 760,00;CA-2014-150203;23/05/2017 00:00;25/05/2017 00:00;First Class;JB-15925;OFF-AP-10001469;250,26;6,00;,00;72,58;408,00;342,00
1 762,00;US-2014-112872;24/05/2017 00:00;29/05/2017 00:00;Second Class;RC-19960;OFF-ST-10002205;53,42;3,00;20,00;4,67;1 361,00;630,00
1 764,00;US-2014-140452;24/05/2017 00:00;28/05/2017 00:00;Standard Class;BK-11260;OFF-AP-10004036;14,02;4,00;80,00;-31,54;459,00;90,00
1 766,00;US-2014-140452;24/05/2017 00:00;28/05/2017 00:00;Standard Class;BK-11260;TEC-PH-10000307;35,04;4,00;20,00;-7,01;1 690,00;90,00
1 768,00;US-2014-140452;24/05/2017 00:00;28/05/2017 00:00;Standard Class;BK-11260;OFF-BI-10004965;4,60;2,00;80,00;-8,05;843,00;90,00
1 770,00;CA-2014-106726;24/05/2017 00:00;26/05/2017 00:00;First Class;RS-19765;OFF-ST-10001496;1 261,33;7,00;,00;327,95;1 344,00;659,00
1 772,00;CA-2014-159681;25/05/2017 00:00;31/05/2017 00:00;Standard Class;PO-18850;OFF-PA-10003641;105,52;4,00;,00;48,54;1 224,00;603,00
1 774,00;CA-2014-101392;25/05/2017 00:00;31/05/2017 00:00;Standard Class;AS-10630;OFF-ST-10000532;269,36;7,00;,00;70,03;1 304,00;58,00
1 776,00;CA-2014-104773;26/05/2017 00:00;31/05/2017 00:00;Standard Class;TB-21175;OFF-ST-10000777;60,42;2,00;20,00;6,04;1 318,00;733,00
1 778,00;CA-2014-129364;26/05/2017 00:00;31/05/2017 00:00;Standard Class;TB-21250;OFF-BI-10001132;6,46;4,00;70,00;-4,52;684,00;735,00
1 780,00;CA-2014-129364;26/05/2017 00:00;31/05/2017 00:00;Standard Class;TB-21250;OFF-SU-10000432;13,88;5,00;20,00;-2,60;1 424,00;735,00
1 782,00;CA-2014-129364;26/05/2017 00:00;31/05/2017 00:00;Standard Class;TB-21250;OFF-LA-10004409;11,52;5,00;20,00;3,74;1 005,00;735,00
1 784,00;CA-2014-129364;26/05/2017 00:00;31/05/2017 00:00;Standard Class;TB-21250;OFF-ST-10001031;39,07;3,00;20,00;2,93;1 327,00;735,00
1 786,00;CA-2014-135608;26/05/2017 00:00;28/05/2017 00:00;Second Class;JK-15625;FUR-CH-10002602;603,92;5,00;20,00;45,29;93,00;379,00
1 788,00;CA-2014-144071;26/05/2017 00:00;02/06/2017 00:00;Standard Class;DJ-13420;FUR-FU-10000758;79,44;3,00;,00;28,60;167,00;208,00
1 790,00;CA-2014-101175;27/05/2017 00:00;01/06/2017 00:00;Standard Class;DM-12955;OFF-ST-10004950;100,70;6,00;20,00;-1,26;1 419,00;224,00
1 792,00;CA-2014-109932;27/05/2017 00:00;29/05/2017 00:00;First Class;VP-21760;OFF-ST-10000036;237,10;3,00;20,00;20,75;1 291,00;784,00
1 794,00;CA-2014-169649;27/05/2017 00:00;02/06/2017 00:00;Standard Class;TS-21205;OFF-AP-10003287;20,39;2,00;80,00;-53,01;449,00;763,00
1 796,00;CA-2014-138128;27/05/2017 00:00;02/06/2017 00:00;Standard Class;FP-14320;TEC-CO-10001766;1 079,98;4,00;40,00;126,00;1 607,00;291,00
1 798,00;CA-2014-148488;28/05/2017 00:00;02/06/2017 00:00;Standard Class;SM-20005;OFF-BI-10000315;106,34;7,00;20,00;37,22;652,00;700,00
1 800,00;US-2014-112991;28/05/2017 00:00;01/06/2017 00:00;Standard Class;SH-19975;OFF-PA-10000019;25,92;4,00;,00;12,44;1 015,00;692,00
1 802,00;CA-2014-168494;30/05/2017 00:00;01/06/2017 00:00;Second Class;NP-18700;FUR-TA-10004619;764,69;6,00;20,00;95,59;373,00;574,00
1 804,00;CA-2014-168494;30/05/2017 00:00;01/06/2017 00:00;Second Class;NP-18700;FUR-BO-10004467;254,97;3,00;15,00;12,00;45,00;574,00
1 806,00;US-2014-122959;30/05/2017 00:00;30/05/2017 00:00;Same Day;CY-12745;OFF-BI-10003650;210,39;2,00;80,00;-336,63;780,00;187,00
1 808,00;CA-2014-113320;30/05/2017 00:00;02/06/2017 00:00;Second Class;LH-17155;OFF-ST-10000617;8,94;3,00;,00;,63;1 309,00;464,00
1 810,00;CA-2014-107573;30/05/2017 00:00;04/06/2017 00:00;Standard Class;PB-19150;OFF-EN-10001099;23,47;3,00;20,00;7,63;853,00;585,00
1 812,00;CA-2014-154186;31/05/2017 00:00;02/06/2017 00:00;Second Class;RA-19285;OFF-SU-10001574;2,92;1,00;20,00;,37;1 433,00;617,00
1 814,00;CA-2014-124079;31/05/2017 00:00;04/06/2017 00:00;Standard Class;RF-19345;FUR-FU-10002553;87,96;3,00;20,00;7,70;230,00;640,00
1 816,00;CA-2014-129819;31/05/2017 00:00;02/06/2017 00:00;Second Class;KC-16675;OFF-BI-10004970;12,39;3,00;,00;5,82;845,00;422,00
1 818,00;CA-2014-148950;01/06/2017 00:00;06/06/2017 00:00;Standard Class;JD-16015;OFF-FA-10003059;2,90;2,00;20,00;,47;932,00;351,00
1 820,00;CA-2014-116568;01/06/2017 00:00;07/06/2017 00:00;Standard Class;BM-11785;FUR-CH-10002439;186,30;4,00;20,00;13,97;92,00;94,00
1 822,00;US-2014-123519;01/06/2017 00:00;08/06/2017 00:00;Standard Class;SS-20875;FUR-TA-10002645;136,53;1,00;40,00;-52,34;347,00;718,00
1 824,00;CA-2014-145541;01/06/2017 00:00;08/06/2017 00:00;Standard Class;TB-21400;TEC-MA-10001127;6 999,96;4,00;,00;2 239,99;1 632,00;738,00
1 826,00;CA-2014-101602;02/06/2017 00:00;05/06/2017 00:00;First Class;MC-18100;TEC-PH-10000169;40,68;3,00;20,00;-9,15;1 686,00;494,00
1 828,00;CA-2014-116673;02/06/2017 00:00;06/06/2017 00:00;Second Class;JO-15280;FUR-FU-10003829;6,16;2,00;,00;1,97;275,00;398,00
1 830,00;CA-2014-129938;02/06/2017 00:00;04/06/2017 00:00;Second Class;EB-13705;FUR-CH-10003774;445,80;7,00;30,00;-108,27;111,00;247,00
1 832,00;CA-2014-136399;03/06/2017 00:00;04/06/2017 00:00;First Class;CC-12100;FUR-FU-10004090;44,46;2,00;,00;14,67;290,00;129,00
1 834,00;CA-2014-136399;03/06/2017 00:00;04/06/2017 00:00;First Class;CC-12100;TEC-AC-10001142;395,00;5,00;,00;39,50;1 490,00;129,00
1 836,00;CA-2014-153913;03/06/2017 00:00;07/06/2017 00:00;Second Class;KB-16585;FUR-CH-10000988;1 013,83;9,00;20,00;101,38;65,00;418,00
1 838,00;CA-2014-108273;03/06/2017 00:00;08/06/2017 00:00;Standard Class;EJ-13720;OFF-PA-10000029;36,29;7,00;20,00;12,70;1 016,00;264,00
1 840,00;CA-2014-151379;03/06/2017 00:00;07/06/2017 00:00;Standard Class;SC-20695;OFF-PA-10000595;114,20;5,00;,00;52,53;1 063,00;678,00
1 842,00;CA-2014-100706;03/06/2017 00:00;05/06/2017 00:00;Second Class;LE-16810;TEC-AC-10001314;99,98;2,00;,00;8,00;1 494,00;459,00
1 844,00;CA-2014-113257;03/06/2017 00:00;05/06/2017 00:00;Second Class;SC-20305;TEC-AC-10004171;319,97;4,00;20,00;95,99;1 577,00;673,00
1 846,00;CA-2014-123925;04/06/2017 00:00;06/06/2017 00:00;Second Class;RF-19840;OFF-AR-10002952;40,05;3,00;,00;11,21;564,00;642,00
1 848,00;US-2014-150574;06/06/2017 00:00;12/06/2017 00:00;Standard Class;MK-18160;OFF-BI-10000773;4,81;2,00;70,00;-3,69;665,00;519,00
1 850,00;CA-2014-120768;06/06/2017 00:00;08/06/2017 00:00;Second Class;IM-15070;OFF-BI-10001191;152,76;6,00;,00;74,85;686,00;339,00
1 852,00;CA-2014-120768;06/06/2017 00:00;08/06/2017 00:00;Second Class;IM-15070;FUR-CH-10000513;1 819,86;14,00;,00;163,79;57,00;339,00
1 854,00;CA-2014-162992;06/06/2017 00:00;08/06/2017 00:00;First Class;BP-11095;OFF-FA-10004248;22,55;5,00;,00;8,79;939,00;100,00
1 856,00;CA-2014-162992;06/06/2017 00:00;08/06/2017 00:00;First Class;BP-11095;TEC-PH-10002085;211,17;4,00;20,00;15,84;1 754,00;100,00
1 858,00;CA-2014-169446;06/06/2017 00:00;12/06/2017 00:00;Standard Class;SG-20605;OFF-PA-10000295;15,55;3,00;20,00;5,44;1 037,00;690,00
1 860,00;CA-2014-136567;07/06/2017 00:00;08/06/2017 00:00;First Class;PS-19045;OFF-ST-10004337;122,48;2,00;,00;,00;1 411,00;611,00
1 862,00;CA-2014-136567;07/06/2017 00:00;08/06/2017 00:00;First Class;PS-19045;OFF-BI-10003982;62,31;3,00;,00;29,29;799,00;611,00
1 864,00;US-2014-109036;07/06/2017 00:00;12/06/2017 00:00;Standard Class;KH-16510;OFF-LA-10002043;31,05;3,00;,00;14,90;973,00;431,00
1 866,00;CA-2014-134551;07/06/2017 00:00;12/06/2017 00:00;Standard Class;TS-21505;FUR-CH-10004287;662,88;3,00;20,00;74,57;122,00;767,00
1 868,00;CA-2014-156594;07/06/2017 00:00;10/06/2017 00:00;Second Class;MC-17845;OFF-BI-10004632;487,98;2,00;20,00;152,50;832,00;493,00
1 870,00;CA-2014-156594;07/06/2017 00:00;10/06/2017 00:00;Second Class;MC-17845;OFF-AR-10004269;4,13;1,00;,00;1,16;616,00;493,00
1 872,00;CA-2014-140816;07/06/2017 00:00;07/06/2017 00:00;Same Day;TC-21295;TEC-AC-10001539;447,94;7,00;20,00;89,59;1 499,00;744,00
1 874,00;CA-2014-103100;07/06/2017 00:00;10/06/2017 00:00;First Class;AB-10105;OFF-BI-10004600;1 103,97;3,00;,00;496,79;831,00;7,00
1 876,00;CA-2014-138681;07/06/2017 00:00;09/06/2017 00:00;First Class;CT-11995;FUR-FU-10001876;51,97;2,00;20,00;10,39;200,00;183,00
1 878,00;CA-2014-138681;07/06/2017 00:00;09/06/2017 00:00;First Class;CT-11995;FUR-CH-10004860;242,35;3,00;20,00;-42,41;132,00;183,00
1 880,00;CA-2014-138681;07/06/2017 00:00;09/06/2017 00:00;First Class;CT-11995;OFF-PA-10003270;8,45;2,00;20,00;2,64;1 212,00;183,00
1 882,00;CA-2014-120852;07/06/2017 00:00;12/06/2017 00:00;Standard Class;WB-21850;TEC-AC-10004510;65,44;5,00;20,00;-8,18;1 584,00;788,00
1 884,00;CA-2014-154893;08/06/2017 00:00;14/06/2017 00:00;Standard Class;GM-14440;FUR-CH-10004287;1 325,76;6,00;20,00;149,15;122,00;304,00
1 886,00;CA-2014-134621;08/06/2017 00:00;15/06/2017 00:00;Standard Class;DP-13390;OFF-BI-10000977;18,24;2,00;70,00;-14,59;673,00;235,00
1 888,00;CA-2014-133543;09/06/2017 00:00;13/06/2017 00:00;Standard Class;KM-16660;OFF-AR-10003394;11,76;4,00;,00;3,18;579,00;438,00
1 890,00;CA-2014-142510;09/06/2017 00:00;16/06/2017 00:00;Standard Class;NP-18700;OFF-ST-10000585;132,16;1,00;20,00;9,91;1 306,00;574,00
1 892,00;CA-2014-142510;09/06/2017 00:00;16/06/2017 00:00;Standard Class;NP-18700;OFF-PA-10001289;124,03;4,00;20,00;44,96;1 096,00;574,00
1 894,00;CA-2014-142314;10/06/2017 00:00;15/06/2017 00:00;Standard Class;SF-20200;OFF-AP-10002350;207,24;11,00;,00;58,03;423,00;686,00
1 896,00;CA-2014-114517;10/06/2017 00:00;14/06/2017 00:00;Standard Class;TH-21235;OFF-AP-10002350;56,52;3,00;,00;15,83;423,00;752,00
1 898,00;CA-2014-154158;10/06/2017 00:00;14/06/2017 00:00;Second Class;CC-12670;OFF-PA-10001295;45,53;3,00;20,00;15,93;1 098,00;137,00
1 900,00;CA-2014-154158;10/06/2017 00:00;14/06/2017 00:00;Second Class;CC-12670;OFF-ST-10000078;424,27;2,00;20,00;-10,61;1 294,00;137,00
1 902,00;CA-2014-154158;10/06/2017 00:00;14/06/2017 00:00;Second Class;CC-12670;OFF-ST-10004950;83,92;5,00;20,00;-1,05;1 419,00;137,00
1 904,00;CA-2014-156314;11/06/2017 00:00;13/06/2017 00:00;First Class;RP-19390;FUR-FU-10003096;30,36;5,00;20,00;8,73;248,00;654,00
1 906,00;US-2014-167738;11/06/2017 00:00;16/06/2017 00:00;Standard Class;JC-16105;FUR-CH-10001146;292,27;6,00;20,00;18,27;66,00;348,00
1 908,00;US-2014-138247;11/06/2017 00:00;16/06/2017 00:00;Standard Class;BF-11170;OFF-AP-10000828;361,96;2,00;,00;101,35;393,00;83,00
1 910,00;US-2014-138247;11/06/2017 00:00;16/06/2017 00:00;Standard Class;BF-11170;TEC-PH-10001530;818,38;3,00;20,00;51,15;1 729,00;83,00
1 912,00;US-2014-138247;11/06/2017 00:00;16/06/2017 00:00;Standard Class;BF-11170;FUR-FU-10002554;23,99;1,00;,00;5,52;231,00;83,00
1 914,00;US-2014-152030;13/06/2017 00:00;15/06/2017 00:00;Second Class;AD-10180;FUR-CH-10004063;600,56;3,00;30,00;-8,58;119,00;16,00
1 916,00;CA-2014-111451;13/06/2017 00:00;15/06/2017 00:00;First Class;KL-16555;FUR-CH-10001891;230,35;3,00;20,00;20,16;78,00;434,00
1 918,00;CA-2014-111451;13/06/2017 00:00;15/06/2017 00:00;First Class;KL-16555;OFF-BI-10004593;78,60;5,00;70,00;-62,88;830,00;434,00
1 920,00;US-2014-111171;13/06/2017 00:00;18/06/2017 00:00;Standard Class;CA-12265;OFF-BI-10002103;8,69;5,00;80,00;-14,77;727,00;123,00
1 922,00;CA-2014-106264;13/06/2017 00:00;17/06/2017 00:00;Standard Class;CK-12595;FUR-FU-10001852;3,48;2,00;,00;1,11;197,00;150,00
1 924,00;CA-2014-139598;13/06/2017 00:00;18/06/2017 00:00;Standard Class;MG-17695;OFF-AP-10002998;34,66;2,00;20,00;5,63;441,00;505,00
1 926,00;CA-2014-139598;13/06/2017 00:00;18/06/2017 00:00;Standard Class;MG-17695;OFF-ST-10001370;227,14;4,00;20,00;-42,59;1 338,00;505,00
1 928,00;CA-2014-101427;13/06/2017 00:00;17/06/2017 00:00;Standard Class;AY-10555;OFF-AR-10002257;8,02;3,00;20,00;1,10;549,00;63,00
1 930,00;CA-2014-162866;14/06/2017 00:00;18/06/2017 00:00;Standard Class;Co-12640;FUR-FU-10001473;32,95;6,00;60,00;-19,77;184,00;165,00
1 932,00;US-2014-106334;14/06/2017 00:00;20/06/2017 00:00;Standard Class;JF-15490;FUR-CH-10004886;230,28;3,00;20,00;23,03;134,00;363,00
1 934,00;CA-2014-163447;14/06/2017 00:00;18/06/2017 00:00;Standard Class;TB-21190;FUR-CH-10004477;767,21;14,00;10,00;161,97;124,00;734,00
1 936,00;CA-2014-166961;14/06/2017 00:00;18/06/2017 00:00;Standard Class;CD-12790;OFF-FA-10003485;7,86;3,00;,00;3,62;936,00;142,00
1 938,00;CA-2014-166961;14/06/2017 00:00;18/06/2017 00:00;Standard Class;CD-12790;OFF-BI-10002353;37,06;3,00;20,00;13,90;734,00;142,00
1 940,00;CA-2014-153087;14/06/2017 00:00;21/06/2017 00:00;Standard Class;TC-20980;TEC-AC-10003198;498,00;5,00;,00;184,26;1 555,00;742,00
1 942,00;US-2014-159611;14/06/2017 00:00;19/06/2017 00:00;Second Class;KB-16315;FUR-FU-10004904;182,35;3,00;20,00;-18,24;313,00;416,00
1 944,00;CA-2014-148383;14/06/2017 00:00;18/06/2017 00:00;Standard Class;RP-19390;OFF-BI-10003650;946,76;6,00;70,00;-694,29;780,00;654,00
1 946,00;CA-2014-141313;15/06/2017 00:00;19/06/2017 00:00;Standard Class;AJ-10780;OFF-AP-10002651;1 737,18;6,00;,00;503,78;432,00;37,00
1 948,00;CA-2014-141313;15/06/2017 00:00;19/06/2017 00:00;Standard Class;AJ-10780;OFF-PA-10003302;141,76;4,00;,00;66,63;1 213,00;37,00
1 950,00;CA-2014-143371;15/06/2017 00:00;21/06/2017 00:00;Standard Class;MD-17350;OFF-SU-10002537;51,15;5,00;,00;13,30;1 440,00;496,00
1 952,00;CA-2014-106803;16/06/2017 00:00;20/06/2017 00:00;Standard Class;DC-13285;TEC-AC-10001267;119,80;4,00;,00;47,92;1 492,00;201,00
1 954,00;CA-2014-110786;16/06/2017 00:00;20/06/2017 00:00;Standard Class;AJ-10795;OFF-PA-10000528;21,12;4,00;,00;9,50;1 055,00;38,00
1 956,00;CA-2014-110786;16/06/2017 00:00;20/06/2017 00:00;Standard Class;AJ-10795;OFF-BI-10003305;14,35;3,00;20,00;4,66;769,00;38,00
1 958,00;CA-2014-110786;16/06/2017 00:00;20/06/2017 00:00;Standard Class;AJ-10795;OFF-LA-10001474;274,77;9,00;,00;126,39;965,00;38,00
1 960,00;CA-2014-152345;16/06/2017 00:00;21/06/2017 00:00;Second Class;ST-20530;TEC-PH-10004897;23,98;3,00;20,00;-5,69;1 856,00;719,00
1 962,00;CA-2014-126802;16/06/2017 00:00;23/06/2017 00:00;Standard Class;ZC-21910;FUR-FU-10000193;38,98;3,00;60,00;-50,67;143,00;792,00
1 964,00;CA-2014-102330;16/06/2017 00:00;21/06/2017 00:00;Standard Class;AI-10855;OFF-LA-10003923;88,80;6,00;,00;44,40;997,00;36,00
1 966,00;CA-2014-165477;16/06/2017 00:00;18/06/2017 00:00;Second Class;RE-19405;OFF-AP-10003281;48,36;5,00;20,00;6,05;448,00;638,00
1 968,00;CA-2014-104738;17/06/2017 00:00;19/06/2017 00:00;Second Class;SP-20620;OFF-EN-10004955;12,98;3,00;20,00;4,71;900,00;708,00
1 970,00;CA-2014-104738;17/06/2017 00:00;19/06/2017 00:00;Second Class;SP-20620;TEC-PH-10000576;328,78;3,00;20,00;28,77;1 701,00;708,00
1 972,00;CA-2014-104738;17/06/2017 00:00;19/06/2017 00:00;Second Class;SP-20620;TEC-AC-10003628;47,98;2,00;20,00;14,40;1 567,00;708,00
1 974,00;CA-2014-138072;17/06/2017 00:00;21/06/2017 00:00;Standard Class;GA-14725;TEC-AC-10004859;27,97;2,00;20,00;6,99;1 597,00;294,00
1 976,00;US-2014-115189;17/06/2017 00:00;21/06/2017 00:00;Second Class;AR-10345;FUR-TA-10004575;523,76;3,00;40,00;-192,05;371,00;46,00
1 978,00;CA-2014-131800;17/06/2017 00:00;22/06/2017 00:00;Standard Class;AJ-10960;OFF-BI-10003429;35,45;7,00;20,00;12,85;774,00;40,00
1 980,00;CA-2014-150245;18/06/2017 00:00;22/06/2017 00:00;Second Class;PC-18745;FUR-BO-10002613;1 573,49;7,00;20,00;196,69;23,00;587,00
1 982,00;CA-2014-111150;18/06/2017 00:00;22/06/2017 00:00;Standard Class;RW-19630;TEC-AC-10000290;47,53;7,00;,00;16,16;1 465,00;662,00
1 984,00;US-2014-143231;18/06/2017 00:00;21/06/2017 00:00;First Class;GM-14455;TEC-AC-10000358;113,97;3,00;,00;27,35;1 467,00;305,00
1 986,00;CA-2014-133592;18/06/2017 00:00;25/06/2017 00:00;Standard Class;KM-16375;OFF-PA-10003228;195,64;4,00;,00;91,95;1 210,00;437,00
1 988,00;CA-2014-133592;18/06/2017 00:00;25/06/2017 00:00;Standard Class;KM-16375;TEC-AC-10002049;1 687,80;4,00;,00;742,63;1 518,00;437,00
1 990,00;CA-2014-133592;18/06/2017 00:00;25/06/2017 00:00;Standard Class;KM-16375;FUR-CH-10004218;605,88;6,00;,00;151,47;121,00;437,00
1 992,00;CA-2014-157644;18/06/2017 00:00;19/06/2017 00:00;First Class;AH-10030;TEC-AC-10003614;34,77;3,00;,00;11,47;1 566,00;28,00
1 994,00;CA-2015-146262;20/06/2017 00:00;27/06/2017 00:00;Standard Class;VW-21775;OFF-LA-10004544;23,68;2,00;20,00;8,88;1 008,00;787,00
1 996,00;CA-2015-146262;20/06/2017 00:00;27/06/2017 00:00;Standard Class;VW-21775;TEC-PH-10002844;62,98;3,00;40,00;-14,70;1 792,00;787,00
1 998,00;CA-2015-146262;20/06/2017 00:00;27/06/2017 00:00;Standard Class;VW-21775;TEC-AC-10000109;89,58;2,00;20,00;4,48;1 461,00;787,00
2 000,00;CA-2015-104514;20/06/2017 00:00;22/06/2017 00:00;Second Class;CB-12535;OFF-AR-10001473;9,84;3,00;,00;2,66;521,00;128,00
2 002,00;CA-2015-121097;21/06/2017 00:00;26/06/2017 00:00;Standard Class;SF-20965;OFF-PA-10001937;10,37;2,00;20,00;3,63;1 140,00;687,00
2 004,00;CA-2015-141243;21/06/2017 00:00;26/06/2017 00:00;Second Class;AH-10465;OFF-AR-10001246;7,06;3,00;20,00;,79;514,00;33,00
